Entrez ID	Type
23480	best inferred
23481	best inferred
23483	best inferred
23484	best inferred
10175	best inferred
10181	best inferred
10180	landmark
10184	best inferred
23498	best inferred
23499	landmark
23492	best inferred
23493	best inferred
10186	best inferred
10188	best inferred
10150	landmark
10152	best inferred
23463	landmark
23464	best inferred
23466	best inferred
23467	best inferred
23468	best inferred
23469	best inferred
2801	best inferred
2800	best inferred
23460	best inferred
23461	best inferred
23462	best inferred
10154	best inferred
10153	landmark
10156	best inferred
2806	best inferred
10155	best inferred
2805	best inferred
10158	best inferred
2804	best inferred
10157	best inferred
2803	best inferred
2802	best inferred
10159	best inferred
10161	best inferred
10160	best inferred
10163	best inferred
10162	best inferred
23474	best inferred
23475	best inferred
23476	best inferred
23478	best inferred
23479	best inferred
2810	landmark
23471	best inferred
23473	best inferred
10165	landmark
2819	best inferred
2817	landmark
10166	best inferred
10169	best inferred
10168	best inferred
2814	best inferred
2823	best inferred
2822	best inferred
2821	best inferred
2820	best inferred
201562	best inferred
2828	best inferred
2827	best inferred
2824	best inferred
1503	best inferred
2833	best inferred
1501	best inferred
1500	landmark
1509	landmark
1508	best inferred
1506	best inferred
1514	landmark
2845	best inferred
1513	best inferred
1512	best inferred
2843	best inferred
1511	best inferred
2842	best inferred
1510	best inferred
1519	best inferred
1515	best inferred
1525	best inferred
1524	best inferred
1523	best inferred
1522	best inferred
1521	best inferred
2852	landmark
1520	best inferred
1528	best inferred
2870	best inferred
1536	best inferred
1535	best inferred
1534	landmark
2865	best inferred
60436	best inferred
2863	best inferred
2861	best inferred
2869	best inferred
1537	best inferred
2868	best inferred
2878	best inferred
2877	best inferred
1545	best inferred
2876	best inferred
2875	best inferred
2873	best inferred
2872	best inferred
1540	best inferred
347902	best inferred
2879	best inferred
2892	best inferred
2891	best inferred
2890	best inferred
2888	best inferred
2887	landmark
2886	landmark
2885	best inferred
2882	best inferred
1559	best inferred
1571	best inferred
2898	best inferred
2897	best inferred
60468	best inferred
1565	best inferred
2896	landmark
1562	best inferred
2893	best inferred
23603	best inferred
23604	best inferred
23607	best inferred
23608	best inferred
23609	best inferred
1583	best inferred
1581	best inferred
1580	best inferred
23601	best inferred
1577	best inferred
1576	best inferred
1573	best inferred
23616	best inferred
285203	best inferred
1594	best inferred
1593	best inferred
23612	best inferred
23613	best inferred
10307	best inferred
1588	best inferred
10309	best inferred
10308	best inferred
10301	best inferred
10300	best inferred
10302	best inferred
1595	best inferred
60625	best inferred
10370	best inferred
10371	best inferred
23683	best inferred
23682	best inferred
10376	best inferred
285282	best inferred
10379	best inferred
10381	best inferred
10383	best inferred
10382	best inferred
10385	best inferred
10384	best inferred
10389	best inferred
23660	best inferred
10352	best inferred
10351	best inferred
10360	best inferred
23673	best inferred
23676	best inferred
23677	best inferred
23670	landmark
10363	best inferred
10362	landmark
10365	best inferred
10367	best inferred
10369	best inferred
10368	best inferred
23647	landmark
23648	best inferred
23649	best inferred
23640	best inferred
23641	best inferred
23643	best inferred
23644	best inferred
23645	best inferred
23646	best inferred
10330	best inferred
10331	best inferred
10333	best inferred
10336	best inferred
23658	landmark
23659	landmark
23650	best inferred
23654	best inferred
23657	best inferred
10342	best inferred
10347	best inferred
10346	best inferred
23620	best inferred
23621	best inferred
23623	best inferred
23624	best inferred
10318	landmark
10319	best inferred
10312	best inferred
10311	best inferred
10314	best inferred
10313	best inferred
23636	landmark
23637	best inferred
23639	best inferred
23632	best inferred
23633	best inferred
23635	landmark
10327	best inferred
10329	landmark
10328	best inferred
10321	best inferred
10320	landmark
10322	best inferred
10325	best inferred
60598	best inferred
84561	best inferred
10291	best inferred
10290	best inferred
10293	best inferred
10295	best inferred
2909	best inferred
10294	best inferred
2900	best inferred
2908	landmark
10297	best inferred
2907	best inferred
10296	best inferred
10299	best inferred
2905	best inferred
10298	landmark
2902	best inferred
2901	best inferred
2911	best inferred
2919	best inferred
2915	best inferred
2913	best inferred
10270	landmark
10273	landmark
10272	best inferred
23585	landmark
23586	best inferred
23587	best inferred
23588	landmark
23589	best inferred
2922	best inferred
2921	best inferred
2920	landmark
23580	best inferred
23583	best inferred
10274	best inferred
10277	best inferred
10276	landmark
2926	best inferred
10279	best inferred
10278	best inferred
2923	best inferred
10280	best inferred
10282	best inferred
10284	best inferred
23595	best inferred
23596	best inferred
116138	best inferred
23597	landmark
23598	best inferred
1602	best inferred
1601	best inferred
2932	best inferred
2931	best inferred
23590	best inferred
23592	best inferred
23593	best inferred
23594	best inferred
10286	best inferred
1609	best inferred
10285	landmark
1608	best inferred
10288	best inferred
2938	best inferred
10287	best inferred
1606	best inferred
2937	best inferred
1605	landmark
2936	best inferred
10289	best inferred
1604	best inferred
2935	best inferred
1603	best inferred
2934	best inferred
60509	best inferred
1613	best inferred
1612	best inferred
1611	best inferred
2941	best inferred
2940	best inferred
552889	best inferred
2949	best inferred
2948	best inferred
1616	landmark
2947	best inferred
1615	best inferred
2946	landmark
60526	best inferred
2954	landmark
1622	best inferred
2953	best inferred
1620	best inferred
2950	best inferred
1629	best inferred
1628	best inferred
2959	best inferred
1627	best inferred
2958	landmark
2956	landmark
60528	landmark
1635	landmark
1634	best inferred
2965	best inferred
1633	landmark
1632	best inferred
2963	best inferred
2962	best inferred
2961	landmark
2960	best inferred
1639	best inferred
2968	best inferred
1636	best inferred
1646	best inferred
1645	best inferred
2976	best inferred
2975	best inferred
1643	landmark
1642	best inferred
1641	best inferred
2972	best inferred
2971	best inferred
1649	best inferred
1647	landmark
1660	best inferred
2990	best inferred
1657	best inferred
60559	best inferred
1656	best inferred
2987	best inferred
60558	best inferred
84525	best inferred
1655	best inferred
1654	best inferred
1653	best inferred
1652	best inferred
2983	best inferred
2982	best inferred
1650	best inferred
1659	best inferred
2999	best inferred
2998	best inferred
1666	landmark
2997	best inferred
1665	best inferred
84516	best inferred
2995	best inferred
1663	best inferred
1662	landmark
2992	best inferred
60561	best inferred
60560	best inferred
1678	best inferred
1677	landmark
1676	landmark
84549	best inferred
1675	best inferred
1674	best inferred
1672	best inferred
1690	best inferred
1687	best inferred
10417	best inferred
10419	best inferred
10418	best inferred
10411	best inferred
10410	best inferred
10413	best inferred
10412	best inferred
10426	best inferred
10425	best inferred
10428	best inferred
10427	best inferred
10420	best inferred
10422	best inferred
10421	best inferred
10424	best inferred
10423	best inferred
23704	best inferred
23705	best inferred
23708	best inferred
23710	best inferred
10404	best inferred
10403	best inferred
10406	best inferred
10409	best inferred
10400	best inferred
10402	best inferred
10401	best inferred
100131755	best inferred
10491	landmark
10490	best inferred
10493	landmark
10492	best inferred
100129460	best inferred
94081	best inferred
115201	best inferred
10495	best inferred
10494	landmark
10497	best inferred
10499	best inferred
10498	best inferred
10471	best inferred
727800	best inferred
23786	best inferred
23787	best inferred
23788	best inferred
23780	best inferred
10473	best inferred
10472	best inferred
10475	best inferred
10474	best inferred
10476	best inferred
10479	best inferred
10478	best inferred
10480	best inferred
10482	best inferred
646282	best inferred
10484	best inferred
10483	best inferred
10486	best inferred
10485	best inferred
10488	best inferred
10487	best inferred
10489	landmark
23768	best inferred
23769	best inferred
128553	best inferred
23760	best inferred
23761	best inferred
23762	best inferred
23764	best inferred
23765	best inferred
23767	best inferred
10458	best inferred
10451	landmark
10450	landmark
10452	best inferred
10455	best inferred
10457	best inferred
10456	best inferred
10460	best inferred
23774	best inferred
10469	best inferred
23770	best inferred
10462	best inferred
10461	best inferred
10464	best inferred
10463	best inferred
10466	best inferred
10465	best inferred
10468	best inferred
10467	best inferred
23743	best inferred
10439	best inferred
10438	best inferred
10430	best inferred
10432	best inferred
10435	best inferred
10434	landmark
23759	best inferred
23753	best inferred
115207	best inferred
10447	best inferred
10449	best inferred
10440	best inferred
10444	best inferred
10443	best inferred
10446	best inferred
10445	best inferred
57060	best inferred
57062	best inferred
116496	best inferred
84679	best inferred
57088	best inferred
57089	best inferred
57082	best inferred
57084	best inferred
57091	best inferred
57092	best inferred
57097	best inferred
57099	best inferred
10390	best inferred
10392	best inferred
10391	best inferred
10393	best inferred
100129482	best inferred
10396	best inferred
1719	best inferred
10395	best inferred
1718	best inferred
10398	landmark
1717	best inferred
10397	best inferred
1716	best inferred
347733	best inferred
10399	best inferred
1723	best inferred
1729	best inferred
1728	best inferred
1727	best inferred
1725	best inferred
60626	best inferred
1734	best inferred
1733	best inferred
1730	best inferred
1739	best inferred
1738	landmark
1737	best inferred
1736	best inferred
1735	best inferred
1743	best inferred
1742	best inferred
1741	best inferred
1740	best inferred
1749	best inferred
57001	best inferred
84617	landmark
1756	best inferred
57007	best inferred
57003	best inferred
1759	landmark
1757	best inferred
57017	best inferred
57018	best inferred
57019	landmark
1763	best inferred
1760	best inferred
57016	best inferred
1768	best inferred
1781	best inferred
57020	best inferred
1780	best inferred
1778	best inferred
1777	best inferred
1776	best inferred
1774	best inferred
1773	best inferred
60673	best inferred
60672	best inferred
154796	best inferred
727897	best inferred
1789	best inferred
1788	landmark
1787	best inferred
1786	landmark
1785	best inferred
57035	best inferred
60686	best inferred
1783	best inferred
57037	best inferred
60685	best inferred
60684	best inferred
60682	best inferred
60681	best inferred
57045	best inferred
